"id","dataset_code","dataset_name","dataset_id","dataelement","dataelement_code","dataelement_name","optioncombo_code","optioncombo_name"
2846,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,sQZH5BgucFf,Eye
2834,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,XJatc66P7A6,MaleMedical
2835,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,rj8MoomuB9C,FemaleMedical
2836,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,lm5yShJh32E,Paediatrics
2837,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,U3H71QfQ3EM,Maternity_Obstetric
2838,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,u77V67JXHpb,MaleSurgical
2839,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,Agwj0d0hsc5,FemaleSurgical
2840,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,CHqKEyZAHxD,TB
2841,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,ToY1RNX7epJ,Psychiatric
2842,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,vBmPAWZQDVs,Emergency Ward
2843,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,dvlThSdHovb,Gynaecology
2844,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,QE0t2SWaRky,AcuteCareUnit
2845,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,LPATiUAUj1c,Palliative
2847,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,xg4v26gsfy0,Intensive Care Unit (ICU)
2848,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,ObYelhgHfKG,Nutrition
2849,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,vUgKzac3JnH,ENT
2850,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,rJw5ESKTTCI,Orthopaedic
2851,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,LqXPAf6aXaj,Neonatal Unit
2852,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,cskjOuUM9Ej,Rehabilitation Ward
2853,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,dlMzl3BN7PQ,CI07,CI07. Bed occupancy,S55CGFRkdpq,Other wards
3207,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,fAz4wFqRUpJ,CR01,CR01. Colectomy,HllvX50cXC0,default
500,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Eg9lOfQkV6t,CR01A,CR01a. Asthma  - Cases,raVzuvAVYrE,"New, 0-4Yrs, Female"
499,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Eg9lOfQkV6t,CR01A,CR01a. Asthma  - Cases,Ddg0cceghIM,"New, 0-4Yrs, Male"
508,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Eg9lOfQkV6t,CR01A,CR01a. Asthma  - Cases,VZrxjCi8cQi,"0-4Yrs, Female"
509,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Eg9lOfQkV6t,CR01A,CR01a. Asthma  - Cases,ZgnHXnu30cI,"5+Yrs, Male"
510,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Eg9lOfQkV6t,CR01A,CR01a. Asthma  - Cases,fHgwVjoElmE,"5+Yrs, Female"
507,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Eg9lOfQkV6t,CR01A,CR01a. Asthma  - Cases,rCzvys285kN,"0-4Yrs, Male"
506,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Eg9lOfQkV6t,CR01A,CR01a. Asthma  - Cases,hTVLtGKGXV5,"Known, 5+Yrs, Female"
505,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Eg9lOfQkV6t,CR01A,CR01a. Asthma  - Cases,zShlA5MAVHQ,"Known, 5+Yrs, Male"
504,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Eg9lOfQkV6t,CR01A,CR01a. Asthma  - Cases,QK1rNyJE2vo,"Known, 0-4Yrs, Female"
503,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Eg9lOfQkV6t,CR01A,CR01a. Asthma  - Cases,mTSF9OkOVvI,"Known, 0-4Yrs, Male"
501,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Eg9lOfQkV6t,CR01A,CR01a. Asthma  - Cases,eKedYQVxjWn,"New, 5+Yrs, Male"
502,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Eg9lOfQkV6t,CR01A,CR01a. Asthma  - Cases,h7RYzvDS7Kc,"New, 5+Yrs, Female"
186,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,FaY9S3yGdIK,CR01B,CR01b. Asthma  - Deaths,fHgwVjoElmE,"5+Yrs, Female"
184,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,FaY9S3yGdIK,CR01B,CR01b. Asthma  - Deaths,VZrxjCi8cQi,"0-4Yrs, Female"
185,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,FaY9S3yGdIK,CR01B,CR01b. Asthma  - Deaths,ZgnHXnu30cI,"5+Yrs, Male"
182,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,FaY9S3yGdIK,CR01B,CR01b. Asthma  - Deaths,hTVLtGKGXV5,"Known, 5+Yrs, Female"
181,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,FaY9S3yGdIK,CR01B,CR01b. Asthma  - Deaths,zShlA5MAVHQ,"Known, 5+Yrs, Male"
180,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,FaY9S3yGdIK,CR01B,CR01b. Asthma  - Deaths,QK1rNyJE2vo,"Known, 0-4Yrs, Female"
183,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,FaY9S3yGdIK,CR01B,CR01b. Asthma  - Deaths,rCzvys285kN,"0-4Yrs, Male"
179,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,FaY9S3yGdIK,CR01B,CR01b. Asthma  - Deaths,mTSF9OkOVvI,"Known, 0-4Yrs, Male"
175,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,FaY9S3yGdIK,CR01B,CR01b. Asthma  - Deaths,Ddg0cceghIM,"New, 0-4Yrs, Male"
176,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,FaY9S3yGdIK,CR01B,CR01b. Asthma  - Deaths,raVzuvAVYrE,"New, 0-4Yrs, Female"
177,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,FaY9S3yGdIK,CR01B,CR01b. Asthma  - Deaths,eKedYQVxjWn,"New, 5+Yrs, Male"
178,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,FaY9S3yGdIK,CR01B,CR01b. Asthma  - Deaths,h7RYzvDS7Kc,"New, 5+Yrs, Female"
13,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,idmpo87icoK,CR02,CR02. Rectal Cancer Surgery,HllvX50cXC0,default
2685,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,pSeaUc8uGfR,CR02A,CR02a. Chronic Obstructive Pulmonary Diseases (COPD)  - Cases,h7RYzvDS7Kc,"New, 5+Yrs, Female"
2683,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,pSeaUc8uGfR,CR02A,CR02a. Chronic Obstructive Pulmonary Diseases (COPD)  - Cases,raVzuvAVYrE,"New, 0-4Yrs, Female"
2682,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,pSeaUc8uGfR,CR02A,CR02a. Chronic Obstructive Pulmonary Diseases (COPD)  - Cases,Ddg0cceghIM,"New, 0-4Yrs, Male"
2693,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,pSeaUc8uGfR,CR02A,CR02a. Chronic Obstructive Pulmonary Diseases (COPD)  - Cases,fHgwVjoElmE,"5+Yrs, Female"
2692,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,pSeaUc8uGfR,CR02A,CR02a. Chronic Obstructive Pulmonary Diseases (COPD)  - Cases,ZgnHXnu30cI,"5+Yrs, Male"
2691,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,pSeaUc8uGfR,CR02A,CR02a. Chronic Obstructive Pulmonary Diseases (COPD)  - Cases,VZrxjCi8cQi,"0-4Yrs, Female"
2690,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,pSeaUc8uGfR,CR02A,CR02a. Chronic Obstructive Pulmonary Diseases (COPD)  - Cases,rCzvys285kN,"0-4Yrs, Male"
2689,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,pSeaUc8uGfR,CR02A,CR02a. Chronic Obstructive Pulmonary Diseases (COPD)  - Cases,hTVLtGKGXV5,"Known, 5+Yrs, Female"
2688,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,pSeaUc8uGfR,CR02A,CR02a. Chronic Obstructive Pulmonary Diseases (COPD)  - Cases,zShlA5MAVHQ,"Known, 5+Yrs, Male"
2687,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,pSeaUc8uGfR,CR02A,CR02a. Chronic Obstructive Pulmonary Diseases (COPD)  - Cases,QK1rNyJE2vo,"Known, 0-4Yrs, Female"
2686,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,pSeaUc8uGfR,CR02A,CR02a. Chronic Obstructive Pulmonary Diseases (COPD)  - Cases,mTSF9OkOVvI,"Known, 0-4Yrs, Male"
2684,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,pSeaUc8uGfR,CR02A,CR02a. Chronic Obstructive Pulmonary Diseases (COPD)  - Cases,eKedYQVxjWn,"New, 5+Yrs, Male"
2503,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,doj7NR9Nlod,CR02B,CR02b. Chronic Obstructive Pulmonary Diseases (COPD)  - Deaths,zShlA5MAVHQ,"Known, 5+Yrs, Male"
2502,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,doj7NR9Nlod,CR02B,CR02b. Chronic Obstructive Pulmonary Diseases (COPD)  - Deaths,QK1rNyJE2vo,"Known, 0-4Yrs, Female"
2501,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,doj7NR9Nlod,CR02B,CR02b. Chronic Obstructive Pulmonary Diseases (COPD)  - Deaths,mTSF9OkOVvI,"Known, 0-4Yrs, Male"
2500,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,doj7NR9Nlod,CR02B,CR02b. Chronic Obstructive Pulmonary Diseases (COPD)  - Deaths,h7RYzvDS7Kc,"New, 5+Yrs, Female"
2499,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,doj7NR9Nlod,CR02B,CR02b. Chronic Obstructive Pulmonary Diseases (COPD)  - Deaths,eKedYQVxjWn,"New, 5+Yrs, Male"
2498,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,doj7NR9Nlod,CR02B,CR02b. Chronic Obstructive Pulmonary Diseases (COPD)  - Deaths,raVzuvAVYrE,"New, 0-4Yrs, Female"
2497,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,doj7NR9Nlod,CR02B,CR02b. Chronic Obstructive Pulmonary Diseases (COPD)  - Deaths,Ddg0cceghIM,"New, 0-4Yrs, Male"
2508,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,doj7NR9Nlod,CR02B,CR02b. Chronic Obstructive Pulmonary Diseases (COPD)  - Deaths,fHgwVjoElmE,"5+Yrs, Female"
2507,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,doj7NR9Nlod,CR02B,CR02b. Chronic Obstructive Pulmonary Diseases (COPD)  - Deaths,ZgnHXnu30cI,"5+Yrs, Male"
2506,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,doj7NR9Nlod,CR02B,CR02b. Chronic Obstructive Pulmonary Diseases (COPD)  - Deaths,VZrxjCi8cQi,"0-4Yrs, Female"
2505,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,doj7NR9Nlod,CR02B,CR02b. Chronic Obstructive Pulmonary Diseases (COPD)  - Deaths,rCzvys285kN,"0-4Yrs, Male"
2504,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,doj7NR9Nlod,CR02B,CR02b. Chronic Obstructive Pulmonary Diseases (COPD)  - Deaths,hTVLtGKGXV5,"Known, 5+Yrs, Female"
3532,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,GHVSykYKkPK,CR03,CR03. Colostomy surgery,HllvX50cXC0,default
3740,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,E8jJhvBQKNf,CR03A,CR03a. Pulmonary Fibrosis  - Cases,ZgnHXnu30cI,"5+Yrs, Male"
3741,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,E8jJhvBQKNf,CR03A,CR03a. Pulmonary Fibrosis  - Cases,fHgwVjoElmE,"5+Yrs, Female"
3738,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,E8jJhvBQKNf,CR03A,CR03a. Pulmonary Fibrosis  - Cases,rCzvys285kN,"0-4Yrs, Male"
3739,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,E8jJhvBQKNf,CR03A,CR03a. Pulmonary Fibrosis  - Cases,VZrxjCi8cQi,"0-4Yrs, Female"
3612,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,tSQtRbk5LVB,CR03B,CR03b. Pulmonary Fibrosis  - Deaths,rCzvys285kN,"0-4Yrs, Male"
3615,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,tSQtRbk5LVB,CR03B,CR03b. Pulmonary Fibrosis  - Deaths,fHgwVjoElmE,"5+Yrs, Female"
3614,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,tSQtRbk5LVB,CR03B,CR03b. Pulmonary Fibrosis  - Deaths,ZgnHXnu30cI,"5+Yrs, Male"
3613,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,tSQtRbk5LVB,CR03B,CR03b. Pulmonary Fibrosis  - Deaths,VZrxjCi8cQi,"0-4Yrs, Female"
171,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,V4e4taKv2AA,CR04,CR04. Appendicectomy,HllvX50cXC0,default
2404,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ORdlcBTzOgk,CR04A,CR04a.Other chronic respiratery diseases - Cases,VZrxjCi8cQi,"0-4Yrs, Female"
2406,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ORdlcBTzOgk,CR04A,CR04a.Other chronic respiratery diseases - Cases,fHgwVjoElmE,"5+Yrs, Female"
2403,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ORdlcBTzOgk,CR04A,CR04a.Other chronic respiratery diseases - Cases,rCzvys285kN,"0-4Yrs, Male"
2405,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ORdlcBTzOgk,CR04A,CR04a.Other chronic respiratery diseases - Cases,ZgnHXnu30cI,"5+Yrs, Male"
1871,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,AUiExBmzSeh,CR04A_2019,CR04a_2019. Post TB Lung disease  - Cases,fHgwVjoElmE,"5+Yrs, Female"
1869,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,AUiExBmzSeh,CR04A_2019,CR04a_2019. Post TB Lung disease  - Cases,VZrxjCi8cQi,"0-4Yrs, Female"
1868,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,AUiExBmzSeh,CR04A_2019,CR04a_2019. Post TB Lung disease  - Cases,rCzvys285kN,"0-4Yrs, Male"
1870,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,AUiExBmzSeh,CR04A_2019,CR04a_2019. Post TB Lung disease  - Cases,ZgnHXnu30cI,"5+Yrs, Male"
2066,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kegZCzuDaEF,CR04B,CR04b.Other chronic respiratery diseases - Deaths,fHgwVjoElmE,"5+Yrs, Female"
2063,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kegZCzuDaEF,CR04B,CR04b.Other chronic respiratery diseases - Deaths,rCzvys285kN,"0-4Yrs, Male"
2064,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kegZCzuDaEF,CR04B,CR04b.Other chronic respiratery diseases - Deaths,VZrxjCi8cQi,"0-4Yrs, Female"
2065,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,kegZCzuDaEF,CR04B,CR04b.Other chronic respiratery diseases - Deaths,ZgnHXnu30cI,"5+Yrs, Male"
724,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Mp7O6KtbGlI,CR04B_2019,CR04b_2019. Post TB Lung disease  - Deaths,ZgnHXnu30cI,"5+Yrs, Male"
722,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Mp7O6KtbGlI,CR04B_2019,CR04b_2019. Post TB Lung disease  - Deaths,rCzvys285kN,"0-4Yrs, Male"
725,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Mp7O6KtbGlI,CR04B_2019,CR04b_2019. Post TB Lung disease  - Deaths,fHgwVjoElmE,"5+Yrs, Female"
723,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Mp7O6KtbGlI,CR04B_2019,CR04b_2019. Post TB Lung disease  - Deaths,VZrxjCi8cQi,"0-4Yrs, Female"
3010,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,OwmgCtG3qmU,CR05,CR05. Other colorectal surgery,HllvX50cXC0,default
717,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,v70YDEPYNmu,CS01,CS01. Thoracotomy,HllvX50cXC0,default
1231,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,InpXo2p84TL,CS02,CS02. Coronary artery bypass graft,HllvX50cXC0,default
4069,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,N3ZBSDlbCOB,CS03,CS03. Heart valve surgery,HllvX50cXC0,default
2661,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,yzJGgK2gkKv,CS04,CS04. Atrio/ventricular septal defect surgery,HllvX50cXC0,default
4181,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,bc3yiLh7BDD,CS05,CS05. Chest tube insertion,HllvX50cXC0,default
883,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,OgsO6jkh0UF,CS06,CS06. Feeding Gastrostomy,HllvX50cXC0,default
1463,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Jhj6UP6572d,CS07,CS07. Thrombectomy,HllvX50cXC0,default
1196,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,k2V7ZVpazLK,CS08,CS08. Other cardiothoracic surgery,HllvX50cXC0,default
3880,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ZP2lc5ILV2U,CT01,CT01. Brain,VZrxjCi8cQi,"0-4Yrs, Female"
3879,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ZP2lc5ILV2U,CT01,CT01. Brain,rCzvys285kN,"0-4Yrs, Male"
3882,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ZP2lc5ILV2U,CT01,CT01. Brain,fHgwVjoElmE,"5+Yrs, Female"
3881,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,ZP2lc5ILV2U,CT01,CT01. Brain,ZgnHXnu30cI,"5+Yrs, Male"
1288,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Mkk2BejAlg8,CT02,CT02. Orbits /paranasal sinuses,ZgnHXnu30cI,"5+Yrs, Male"
1287,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Mkk2BejAlg8,CT02,CT02. Orbits /paranasal sinuses,VZrxjCi8cQi,"0-4Yrs, Female"
1289,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Mkk2BejAlg8,CT02,CT02. Orbits /paranasal sinuses,fHgwVjoElmE,"5+Yrs, Female"
1286,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Mkk2BejAlg8,CT02,CT02. Orbits /paranasal sinuses,rCzvys285kN,"0-4Yrs, Male"
760,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,IRQHM1CBkp4,CT03,CT03. Neck,rCzvys285kN,"0-4Yrs, Male"
761,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,IRQHM1CBkp4,CT03,CT03. Neck,VZrxjCi8cQi,"0-4Yrs, Female"
762,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,IRQHM1CBkp4,CT03,CT03. Neck,ZgnHXnu30cI,"5+Yrs, Male"
763,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,IRQHM1CBkp4,CT03,CT03. Neck,fHgwVjoElmE,"5+Yrs, Female"
2468,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,krBQ4OPkGHt,CT04,CT04. Chest,rCzvys285kN,"0-4Yrs, Male"
2469,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,krBQ4OPkGHt,CT04,CT04. Chest,VZrxjCi8cQi,"0-4Yrs, Female"
2471,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,krBQ4OPkGHt,CT04,CT04. Chest,fHgwVjoElmE,"5+Yrs, Female"
2470,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,krBQ4OPkGHt,CT04,CT04. Chest,ZgnHXnu30cI,"5+Yrs, Male"
1640,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,eOzvaIUGILC,CT05,CT05. Abdomen and pelvis,ZgnHXnu30cI,"5+Yrs, Male"
1639,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,eOzvaIUGILC,CT05,CT05. Abdomen and pelvis,VZrxjCi8cQi,"0-4Yrs, Female"
1638,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,eOzvaIUGILC,CT05,CT05. Abdomen and pelvis,rCzvys285kN,"0-4Yrs, Male"
1641,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,eOzvaIUGILC,CT05,CT05. Abdomen and pelvis,fHgwVjoElmE,"5+Yrs, Female"
3604,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,X5stldnhNtf,CT06,CT06. Spine,ZgnHXnu30cI,"5+Yrs, Male"
3605,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,X5stldnhNtf,CT06,CT06. Spine,fHgwVjoElmE,"5+Yrs, Female"
3602,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,X5stldnhNtf,CT06,CT06. Spine,rCzvys285kN,"0-4Yrs, Male"
3603,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,X5stldnhNtf,CT06,CT06. Spine,VZrxjCi8cQi,"0-4Yrs, Female"
68,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Rp34ZFo33hs,CT07,CT07. Limbs,ZgnHXnu30cI,"5+Yrs, Male"
66,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Rp34ZFo33hs,CT07,CT07. Limbs,rCzvys285kN,"0-4Yrs, Male"
69,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Rp34ZFo33hs,CT07,CT07. Limbs,fHgwVjoElmE,"5+Yrs, Female"
67,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,Rp34ZFo33hs,CT07,CT07. Limbs,VZrxjCi8cQi,"0-4Yrs, Female"
2789,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,rV2c6U1HPuK,CT08,CT08. Angiography,VZrxjCi8cQi,"0-4Yrs, Female"
2791,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,rV2c6U1HPuK,CT08,CT08. Angiography,fHgwVjoElmE,"5+Yrs, Female"
2790,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,rV2c6U1HPuK,CT08,CT08. Angiography,ZgnHXnu30cI,"5+Yrs, Male"
2788,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,rV2c6U1HPuK,CT08,CT08. Angiography,rCzvys285kN,"0-4Yrs, Male"
1436,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,G3qsihJWUFM,CV01A1,CV01a1. Hypertension Stage 1&2 (newly diagnosed cases)  - Cases,fHgwVjoElmE,"5+Yrs, Female"
1433,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,G3qsihJWUFM,CV01A1,CV01a1. Hypertension Stage 1&2 (newly diagnosed cases)  - Cases,rCzvys285kN,"0-4Yrs, Male"
1435,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,G3qsihJWUFM,CV01A1,CV01a1. Hypertension Stage 1&2 (newly diagnosed cases)  - Cases,ZgnHXnu30cI,"5+Yrs, Male"
1434,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,G3qsihJWUFM,CV01A1,CV01a1. Hypertension Stage 1&2 (newly diagnosed cases)  - Cases,VZrxjCi8cQi,"0-4Yrs, Female"
2000,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,HiwMSf39nhM,CV01A2,CV01a2. Hypertension (newly diagnosed cases)  - Deaths,fHgwVjoElmE,"5+Yrs, Female"
1997,HMIS108,HMIS 108 - IPD Monthly Report,EBqVAQRmiPm,HiwMSf39nhM,CV01A2,CV01a2. Hypertension (newly diagnosed cases)  - Deaths,rCzvys285kN,"0-4Yrs, Male"
