id,eafya_hmis_id,hmis_code,hmis_name,eafya_disease_id,eafya_disease_name,section_id,section_name,data_element_id,category_optioncombo_id,category_optioncombo_name
7710,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,ZicGh3OOtlU,"5-9Yrs, Type 2, Male, New"
7711,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,SKxBAYeZfhQ,"5-9Yrs, Type 2, Male, Known"
7712,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,G2Qg9jeXaiJ,"5-9Yrs, Type 2, Female, New"
7713,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,gmPQKX476R7,"5-9Yrs, Type 2, Female, Known"
7714,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,XupciJhZFGQ,"5-9Yrs, Type 1, Male, New"
7715,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,pPvOfV50SS8,"5-9Yrs, Type 1, Male, Known"
7716,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,mD3cFhm1D2B,"5-9Yrs, Type 1, Female, New"
7717,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,HEPVxich0tL,"5-9Yrs, Type 1, Female, Known"
7718,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,KpwNTwpV2o6,"5-9Yrs, Other Forms, Male, New"
7719,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,gOnaCOYx8FU,"5-9Yrs, Other Forms, Male, Known"
7720,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,U7uWw9S9uAc,"5-9Yrs, Other Forms, Female, New"
7721,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,QFWm8lEHf51,"5-9Yrs, Other Forms, Female, Known"
7722,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,F1rms8f9I9a,"5-9Yrs, Male"
7723,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,Crc5reUlspd,"5-9Yrs, Female"
7724,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,V1M6lik0C2W,"29Dys-4Yrs, Type 2, Male, New"
7725,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,P8I8GM4Qq1o,"29Dys-4Yrs, Type 2, Male, Known"
7726,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,r66wwmHMTrj,"29Dys-4Yrs, Type 2, Female, New"
7727,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,vAE8T78HzS4,"29Dys-4Yrs, Type 2, Female, Known"
7728,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,NU7k532q8MD,"29Dys-4Yrs, Type 1, Male, New"
7729,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,s2cbiJ3pwIp,"29Dys-4Yrs, Type 1, Male, Known"
7730,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,Kd643OnOxjv,"29Dys-4Yrs, Type 1, Female, New"
7731,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,NpxZsPKqz0j,"29Dys-4Yrs, Type 1, Female, Known"
7732,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,OSvXVZYVJbV,"29Dys-4Yrs, Other Forms, Male, New"
7733,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,fNrWbvglBZl,"29Dys-4Yrs, Other Forms, Male, Known"
7734,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,OAG9CWUMahe,"29Dys-4Yrs, Other Forms, Female, New"
7735,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,aJocuQ3ooR0,"29Dys-4Yrs, Other Forms, Female, Known"
7736,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,V2OuNTRI6ua,"29Dys-4Yrs, Male"
7737,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,huBy3W5qiD2,"29Dys-4Yrs, Female"
7738,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,MAiV2DxBxGn,"20+Yrs, Type 2, Male, New"
7739,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,WyeQ6J6bXAn,"20+Yrs, Type 2, Male, Known"
7740,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,LNk8BeoP08l,"20+Yrs, Type 2, Female, New"
7741,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,RtPVWq2YFJE,"20+Yrs, Type 2, Female, Known"
7742,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,lg2mFPlfTeG,"20+Yrs, Type 1, Male, New"
7743,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,mobl8rGVSY8,"20+Yrs, Type 1, Male, Known"
7744,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,GukNWCaMyrP,"20+Yrs, Type 1, Female, New"
7745,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,VmhkTWk4Is6,"20+Yrs, Type 1, Female, Known"
7746,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,KzDMJdBpwQR,"20+Yrs, Other Forms, Male, New"
7747,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,rWWzr6gb5NA,"20+Yrs, Other Forms, Male, Known"
7748,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,flSniuHFXqT,"20+Yrs, Other Forms, Female, New"
7749,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,Ld51G0dzsjd,"20+Yrs, Other Forms, Female, Known"
7750,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,dCKzhhINakS,"20+Yrs, Male"
7751,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,XVHTeecEOM3,"20+Yrs, Female"
7752,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,hLGAYD8AJv6,"10-19Yrs, Type 2, Male, New"
7753,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,iF7zy9VJ1Aq,"10-19Yrs, Type 2, Male, Known"
7754,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,Pb7kTaZspjK,"10-19Yrs, Type 2, Female, New"
7755,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,kPR68Nlpyit,"10-19Yrs, Type 2, Female, Known"
7756,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,y6goT3JcMAq,"10-19Yrs, Type 1, Male, New"
7757,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,Dm8dwa1hHkc,"10-19Yrs, Type 1, Male, Known"
7758,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,b3iP3N7B43A,"10-19Yrs, Type 1, Female, New"
7759,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,oaz5VQX2pZQ,"10-19Yrs, Type 1, Female, Known"
7760,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,mDmgfeOsFP1,"10-19Yrs, Other Forms, Male, New"
7761,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,mnSvbYexyx4,"10-19Yrs, Other Forms, Male, Known"
7762,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,DgTKaqKQsMK,"10-19Yrs, Other Forms, Female, New"
7763,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,rHgz2LSVGK9,"10-19Yrs, Other Forms, Female, Known"
7764,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,c7gvocRdg0f,"10-19Yrs, Male"
7765,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,u3CkZqMHfHP,"10-19Yrs, Female"
7766,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,oE6bFATemdI,"0-28Dys, Type 2, Male, New"
7767,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,CUIwMsXbjaQ,"0-28Dys, Type 2, Male, Known"
7768,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,MHhAUffOozk,"0-28Dys, Type 2, Female, New"
7769,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,lIpLLko3oYh,"0-28Dys, Type 2, Female, Known"
7770,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,CAYeUFk6h2C,"0-28Dys, Type 1, Male, New"
7771,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,o4fk3rHHseQ,"0-28Dys, Type 1, Male, Known"
7772,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,nAZQLi9ChTO,"0-28Dys, Type 1, Female, New"
7773,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,xiPkaXwl9ms,"0-28Dys, Type 1, Female, Known"
7774,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,aYOggKgf2qf,"0-28Dys, Other Forms, Male, New"
7775,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,yLZc30LWI7w,"0-28Dys, Other Forms, Male, Known"
7776,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,jigBnz63OTq,"0-28Dys, Other Forms, Female, New"
7777,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,rPm7S0XR6y5,"0-28Dys, Other Forms, Female, Known"
7778,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,zh2zAaHyYQx,"0-28Dys, Male"
7779,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,wDiX34aiw6i,"0-28Dys, Female"
7780,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,ZicGh3OOtlU,"5-9Yrs, Type 2, Male, New"
7781,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,SKxBAYeZfhQ,"5-9Yrs, Type 2, Male, Known"
7782,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,G2Qg9jeXaiJ,"5-9Yrs, Type 2, Female, New"
7783,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,gmPQKX476R7,"5-9Yrs, Type 2, Female, Known"
7784,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,XupciJhZFGQ,"5-9Yrs, Type 1, Male, New"
7785,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,pPvOfV50SS8,"5-9Yrs, Type 1, Male, Known"
7786,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,mD3cFhm1D2B,"5-9Yrs, Type 1, Female, New"
7787,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,HEPVxich0tL,"5-9Yrs, Type 1, Female, Known"
7788,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,KpwNTwpV2o6,"5-9Yrs, Other Forms, Male, New"
7789,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,gOnaCOYx8FU,"5-9Yrs, Other Forms, Male, Known"
7790,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,U7uWw9S9uAc,"5-9Yrs, Other Forms, Female, New"
7791,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,QFWm8lEHf51,"5-9Yrs, Other Forms, Female, Known"
7792,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,F1rms8f9I9a,"5-9Yrs, Male"
7793,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,Crc5reUlspd,"5-9Yrs, Female"
7794,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,V1M6lik0C2W,"29Dys-4Yrs, Type 2, Male, New"
7795,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,P8I8GM4Qq1o,"29Dys-4Yrs, Type 2, Male, Known"
7796,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,r66wwmHMTrj,"29Dys-4Yrs, Type 2, Female, New"
7797,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,vAE8T78HzS4,"29Dys-4Yrs, Type 2, Female, Known"
7798,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,NU7k532q8MD,"29Dys-4Yrs, Type 1, Male, New"
7799,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,s2cbiJ3pwIp,"29Dys-4Yrs, Type 1, Male, Known"
7800,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,Kd643OnOxjv,"29Dys-4Yrs, Type 1, Female, New"
7801,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,NpxZsPKqz0j,"29Dys-4Yrs, Type 1, Female, Known"
7802,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,OSvXVZYVJbV,"29Dys-4Yrs, Other Forms, Male, New"
7803,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,fNrWbvglBZl,"29Dys-4Yrs, Other Forms, Male, Known"
7804,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,OAG9CWUMahe,"29Dys-4Yrs, Other Forms, Female, New"
7805,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,aJocuQ3ooR0,"29Dys-4Yrs, Other Forms, Female, Known"
7806,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,V2OuNTRI6ua,"29Dys-4Yrs, Male"
7807,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,huBy3W5qiD2,"29Dys-4Yrs, Female"
7808,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,MAiV2DxBxGn,"20+Yrs, Type 2, Male, New"
7809,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,WyeQ6J6bXAn,"20+Yrs, Type 2, Male, Known"
7810,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,LNk8BeoP08l,"20+Yrs, Type 2, Female, New"
7811,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,RtPVWq2YFJE,"20+Yrs, Type 2, Female, Known"
7812,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,lg2mFPlfTeG,"20+Yrs, Type 1, Male, New"
7813,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,mobl8rGVSY8,"20+Yrs, Type 1, Male, Known"
7814,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,GukNWCaMyrP,"20+Yrs, Type 1, Female, New"
7815,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,VmhkTWk4Is6,"20+Yrs, Type 1, Female, Known"
7816,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,KzDMJdBpwQR,"20+Yrs, Other Forms, Male, New"
7817,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,rWWzr6gb5NA,"20+Yrs, Other Forms, Male, Known"
7818,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,flSniuHFXqT,"20+Yrs, Other Forms, Female, New"
7819,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,Ld51G0dzsjd,"20+Yrs, Other Forms, Female, Known"
7820,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,dCKzhhINakS,"20+Yrs, Male"
7821,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,XVHTeecEOM3,"20+Yrs, Female"
7822,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,hLGAYD8AJv6,"10-19Yrs, Type 2, Male, New"
7823,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,iF7zy9VJ1Aq,"10-19Yrs, Type 2, Male, Known"
7824,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,Pb7kTaZspjK,"10-19Yrs, Type 2, Female, New"
7825,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,kPR68Nlpyit,"10-19Yrs, Type 2, Female, Known"
7826,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,y6goT3JcMAq,"10-19Yrs, Type 1, Male, New"
7827,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,Dm8dwa1hHkc,"10-19Yrs, Type 1, Male, Known"
7828,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,b3iP3N7B43A,"10-19Yrs, Type 1, Female, New"
7829,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,oaz5VQX2pZQ,"10-19Yrs, Type 1, Female, Known"
7830,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,mDmgfeOsFP1,"10-19Yrs, Other Forms, Male, New"
7831,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,mnSvbYexyx4,"10-19Yrs, Other Forms, Male, Known"
7832,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,DgTKaqKQsMK,"10-19Yrs, Other Forms, Female, New"
7833,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,rHgz2LSVGK9,"10-19Yrs, Other Forms, Female, Known"
7834,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,c7gvocRdg0f,"10-19Yrs, Male"
7835,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,u3CkZqMHfHP,"10-19Yrs, Female"
7836,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,oE6bFATemdI,"0-28Dys, Type 2, Male, New"
7837,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,CUIwMsXbjaQ,"0-28Dys, Type 2, Male, Known"
7838,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,MHhAUffOozk,"0-28Dys, Type 2, Female, New"
7839,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,lIpLLko3oYh,"0-28Dys, Type 2, Female, Known"
7840,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,CAYeUFk6h2C,"0-28Dys, Type 1, Male, New"
7841,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,o4fk3rHHseQ,"0-28Dys, Type 1, Male, Known"
7842,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,nAZQLi9ChTO,"0-28Dys, Type 1, Female, New"
7843,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,xiPkaXwl9ms,"0-28Dys, Type 1, Female, Known"
7844,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,aYOggKgf2qf,"0-28Dys, Other Forms, Male, New"
7845,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,yLZc30LWI7w,"0-28Dys, Other Forms, Male, Known"
7846,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,jigBnz63OTq,"0-28Dys, Other Forms, Female, New"
7847,259,EM01,Diabetes mellitus,2031,Type 1 diabetes mellitus,1.3.18,Endocrine and Metabolic Disorders,GqvGVF75ihM,rPm7S0XR6y5,"0-28Dys, Other Forms, Female, Known"
