id,section_id,section_name,hmis_code,dataelement,hmis_name,dataset_id,dataset_code,dataset_name
258,3.1,Hepatitis,HB05,KsuTV6MBWCJ,Clients tested positive for HepB and enrolled into care and treatment,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
259,3.1,Hepatitis,HB06,uj3GNOPOI2G,Clients tested positive for HepB and not enrolled into care and treatment,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
260,3.1,Hepatitis,HB07,zwfNxrpIt3C,Persons assessed for HepB treatment effectiveness (viral load suppression),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
261,3.1,Hepatitis,HB08,aW6YFBSBBj3,Persons with HepB effective treatment (viral load suppression),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
262,3.1,Hepatitis,HB09,SqWnhAsv5ov,Pregnant women tested for HepB,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
263,3.1,Hepatitis,HB10,fDQtdis81So,Pregnant women tested positive for HepB,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
264,3.1,Hepatitis,HB11,fnoBIKW7Rah,Pregnant women tested positive for HepB and initiated on HepB treatment (Subset of row 5),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
265,3.1,Hepatitis,HB12,v16fEfMxwO2,Tested for HepC,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
266,3.1,Hepatitis,HB13,H8TeRab2HGY,Tested positive for HepC (Anti-HCV),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
267,3.1,Hepatitis,HB14,Yi0ceCLmBwJ,Confirmed positive for HepC (HCV RNA),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
268,3.1,Hepatitis,HB15,u0pXxXm0jbZ,Tested positive for HCV RNA and enrolled into treatment,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
269,3.1,Hepatitis,HB16,Ydbq5rLMnY1,Persons assessed for HepC sustained viral response (SVR),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
