id,section_id,section_name,hmis_code,dataelement,hmis_name,dataset_id,dataset_code,dataset_name
243,1.3.26,TB Screening,TP03B,hbi0hXfneIq, No. of presumptive TB cases identified from outreaches,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
244,1.3.26,TB Screening,TP03C,K61p0h1VBGN, No. of presumptive diagnosed with TB -Outreaches,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
245,1.3.26,TB Screening,TP04,BfUGncAgsIa,Free T3 - Done,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
246,1.3.26,TB Screening,TP04A,P42z999QMx3, New and relapse leprosy cases registered - Screened,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
247,1.3.26,TB Screening,TP04B,QLsASU3mH3C, New and relapse leprosy cases registered - Presumed,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
248,1.3.26,TB Screening,TP04C,OtErOMtbCtC, New and relapse leprosy cases registered - Diagnosed,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
249,1.3.26,TB Screening,TP05,ubBoPfBZF8D,Free T4 - Done,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
250,1.3.28,Nutrition,NA01A1,tei6iz8HFfo,Total assessed for nutrition status,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
251,1.3.28,Nutrition,NA01A2_X,ZNmWekAIPTs,Total assessed for nutrition status -(Male>10),RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
252,1.3.28,Nutrition,NA01A3_X,MKPEYwJ172E,Total assessed for nutrition status -(Female>10),RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
253,1.3.28,Nutrition,NA01B1,EjCnMPy3kFH,Identified malnourished,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
254,1.3.28,Nutrition,NA01b1a,zvJyAAeman2,Identified malnourished clients(<10) this month - SAM With Oedema,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
255,1.3.28,Nutrition,NA01b1b,ShYudJcDTwp,Identified malnourished male clients this month - SAM With Oedema,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
256,1.3.28,Nutrition,NA01b1c,PNXE7N7CH7u,Identified malnourished female clients this month - SAM With Oedema,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
257,1.3.28,Nutrition,NA01b2a,qBb4twhIc4E,Identified malnourished clients(<10) this month - SAM Without Oedema,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
258,1.3.28,Nutrition,NA01b2b,Y2OsJGNmvvR,Identified malnourished male clients this month - SAM Without Oedema,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
259,1.3.28,Nutrition,NA01b2c,FCtLzpQfwvm,Identified malnourished female clients this month - SAM Without Oedema,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
260,1.3.28,Nutrition,NA01b3a,IyDesEz8gUE,Identified malnourished clients (<10) this month - MAM,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
261,1.3.28,Nutrition,NA01B3B,Tf0xH5TZftt,Identified malnourished male clients this month - MAM,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
262,1.3.28,Nutrition,NA01b3c,tfQukLqcJz9,Identified malnourished female clients this month - MAM,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
263,1.3.28,Nutrition,NA01b4a,Hj3q6S6GXpD,Identified malnourished clients (<10) this month - Underweight,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
264,1.3.28,Nutrition,NA01B4B,Dc0fnDD0lpj,Identified malnourished male clients this month - Underweight,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
265,1.3.28,Nutrition,NA01b4c,rOaKXQCkllx,Identified malnourished female clients this month - Underweight,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
266,1.3.28,Nutrition,NA01b5a,UiiALat4U3P,Identified malnourished clients (<10) this month - Overweight / Obese,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
267,1.3.28,Nutrition,NA01B5B,cFzcjbaStNo,Identified malnourished male clients this month - Overweight / Obese,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
268,1.3.28,Nutrition,NA01b5c,PpXyHGXtbdL,Identified malnourished female clients this month - Overweight / Obese,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
269,1.3.28,Nutrition,NA01E2,rEWDIpmHS51,Male clients who received nutrition assessment in this month - Body Mass Index (BMI),RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
270,1.3.28,Nutrition,NA01E3,rTpsj8MTACX,Female clients who received nutrition assessment in this month - Body Mass Index (BMI),RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
271,1.3.28,Nutrition,NA02,oAEDBaHndIM,No. of SAM clients in OTC ,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
272,1.3.28,Nutrition,NA02a1,Wlg7KSfmRhh,SAM admissions(<10) in OTC this month - No. of active clients from previous months,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
273,1.3.28,Nutrition,NA02a2,ICxY6HZhLaM,Male SAM admissions in OTC this month - Active clients from previous months,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
274,1.3.28,Nutrition,NA02a3,mHv9ym4S7GV,Female SAM admissions in OTC this month - Active clients from previous months,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
275,1.3.28,Nutrition,NA02b1,P46Ty7bOVDn,SAM admissions(<10) in OTC this month - New Admissions,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
276,1.3.28,Nutrition,NA02b2,emAC75vtXFj,Male SAM admissions in OTC this month -New Admissions,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
277,1.3.28,Nutrition,NA02b3,j20CsJPZIDy,Female SAM admissions in OTC this month - New admissions,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
278,1.3.28,Nutrition,NA02c1,HsvF0OV9dTI,Readmissions(<10) into OTC this month - Relapses,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
279,1.3.28,Nutrition,NA02c2,uyiwwAM4EdK,Male readmissions into OTC this month - Relapses,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
280,1.3.28,Nutrition,NA02c3,ffA4XzZ1TDX,Female Readmissions into OTC this month - Defaulters,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
281,1.3.28,Nutrition,NA02d1,yRkbB2NH8xI,Readmissions(<10) into OTC this month - Defaulters,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
282,1.3.28,Nutrition,NA02d2,V7E2rNwJaxs,Male Readmissions into OTC this month - Defaulters,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
283,1.3.28,Nutrition,NA02d3,sT8ZD8ZDzVG,Female readmissions into OTC this month - Relapses,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
284,1.3.28,Nutrition,NA02e1,qda4MTbAAgb,NA02. No. of SAM clients in OTC - Transfer in,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
285,1.3.28,Nutrition,NA02e2,IozXKsvniRh,Male Transfer  into OTC this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
286,1.3.28,Nutrition,NA02e3,YO1ZNqszppx,Female transfers into OTC this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
287,1.3.28,Nutrition,NA03,QFdXTBo8jQy,No. of clients with SAM admitted into OTC,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
288,1.3.28,Nutrition,NA03a1,cq15vx01pBd,Clients(<10) with SAM admitted into treatment and discharged as cured within this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
289,1.3.28,Nutrition,NA03a2,tBAURKVnCEX,Male clients with SAM admitted into treatment and discharged as cured within this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
290,1.3.28,Nutrition,NA03a3,ci2tX2QsAVc,Female clients with SAM admitted into treatment and discharged as cured within this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
291,1.3.28,Nutrition,NA03b1,TjtPAy0wjAg,Clients(<10) with SAM admitted into treatment -  OTC (non-response) after 3 months,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
292,1.3.28,Nutrition,NA03b2,Gvc5u8fMe5n,Male clients with SAM admitted into treatment - OTC (non-response) after 3 months,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
293,1.3.28,Nutrition,NA03b3,ObjH0eovFZK,Female clients with SAM admitted into treatment -  OTC (non-response) after 3 months,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
294,1.3.28,Nutrition,NA03c1,yTBwoDPg0Yt,Clients(<10) with SAM admitted into treatment - Defaulted from care within this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
295,1.3.28,Nutrition,NA03c2,ghMTXAc480f,Male clients(<10) with SAM admitted into treatment - Defaulted from care within this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
296,1.3.28,Nutrition,NA03c3.,mKI86reDKfe,Female clients(<10) with SAM admitted into treatment - Defaulted from care within this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
297,1.3.28,Nutrition,NA03d1,P2hp9UJuCEK,Clients(<10) with SAM admitted into treatment - Died during treatment,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
298,1.3.28,Nutrition,NA03d2,tWPk74YvWxJ,Male clients with SAM admitted into treatment - Died during treatment,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
299,1.3.28,Nutrition,NA03d3,JXs3K173KDL,Female clients with SAM admitted into treatment - Died during treatment,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
300,1.3.28,Nutrition,NA03e1,qYT9nuouno5,Clients(<10) with SAM admitted into treatment -Transfer out of OTC,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
301,1.3.28,Nutrition,NA03e2,Y1FMw4huvrl,Male clients with SAM admitted into treatment - Transfer out of OTC,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
302,1.3.28,Nutrition,NA03e3,ncGw1Vl2Eot,Female clients with SAM admitted into treatment -Transfer out of OTC,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
303,1.3.28,Nutrition,NA04,UP2LU6chOM1,Total number of days spent at OTC for all clients discharged as cured,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
304,1.3.28,Nutrition,NA04a,xUP8yvdtf0j,Total number of days spent in OTC for all clients(<10) discharged this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
305,1.3.28,Nutrition,NA04b,Cu0nRLA8g8H,Total number of days spent in OTC for all male clients discharged this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
306,1.3.28,Nutrition,NA04c,K1mTwJST57R,Total number of days spent in OTC for all female clients discharged this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
307,1.3.28,Nutrition,NA05,A5Kr6LUrerV,No. of MAM clients in SFC this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
308,1.3.28,Nutrition,NA05a1,RATdMBh0f2K,No. of MAM clients in SFC this month - Active from previous months,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
309,1.3.28,Nutrition,NA05a2,m9omjHwZD5V,No. of male MAM clients in SFC this month - Active from previous months,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
310,1.3.28,Nutrition,NA05a3,JdHWyZqXrVY,No. of female MAM clients in SFC this month - Active from previous months,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
311,1.3.28,Nutrition,NA05b1,w39yVsi1vfw,MAM admissions(<10) in Supplementary Feeding Care (SFC) - New admissions,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
312,1.3.28,Nutrition,NA05b2,yTdjlNMcPQA,Male MAM admissions  in Supplementary Feeding Care (SFC) - New admissions,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
313,1.3.28,Nutrition,NA05b3,EQK28HH3I2m,Female MAM admissions  in Supplementary Feeding Care (SFC) - New admissions,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
314,1.3.28,Nutrition,NA05c1,t2dHPUGZW95, Readmissions(<10) in SFC this Month - Relapses,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
315,1.3.28,Nutrition,NA05c2,csLlRkTlgEa,Male readmissions in SFC this Month - Relapses,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
316,1.3.28,Nutrition,NA05c3,nhk5V6yA2lZ,Female readmissions in SFC this Month - Relapses,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
317,1.3.28,Nutrition,NA05d1,VTCscm6DGR4,Readmissions(<10) in SFC this Month - Defaulters,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
318,1.3.28,Nutrition,NA05d2,zZrI8KMlwOY,Male Readmissions in SFC this Month - Defaulters,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
319,1.3.28,Nutrition,NA05d3,PbLpJq9pGZC,Female Readmissions in SFC this Month - Defaulters,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
320,1.3.28,Nutrition,NA05e1,n70bdRjQRgx,Transfers into SFC(<10) this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
321,1.3.28,Nutrition,NA05e2,RClYoEhRCZc,Males Transferred into SFC this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
322,1.3.28,Nutrition,NA05e3,Ob79Zy3kbRf, Females Transferred into SFC this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
323,1.3.28,Nutrition,NA06,ZcXsmDho5wX,No. of clients with MAM admitted into SFC - Outcomes,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
324,1.3.28,Nutrition,NA06a1,Wkf7dUTz6p3,No. of clients(<10) with MAM admitted into treatment - Discharged as cured,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
325,1.3.28,Nutrition,NA06a2,CT9vCaAAuDP,No. of male clients with MAM admitted into treatment - Discharged as cured,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
326,1.3.28,Nutrition,NA06a3,uLacgIRcyEn,No. of female clients with MAM admitted into treatment - Discharged as cured,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
327,1.3.28,Nutrition,NA06b1,ULi5iBGONAu,No. of clients(<10) with MAM admitted into treatment - SFC(non-response) after 3 months,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
328,1.3.28,Nutrition,NA06b2,KOwVEU2EA7Z,No. of male clients with MAM admitted into treatment - SFC(non-response) after 3 months,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
329,1.3.28,Nutrition,NA06b3,skBQWWv6gl1,No. of female clients with MAM admitted into treatment - SFC(non-response) after 3 months,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
330,1.3.28,Nutrition,NA06c1,BV7XJhKZIp5,No. of clients(<10) with MAM admitted into treatment - Defaulted from care,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
331,1.3.28,Nutrition,NA06c2,HrHAQ04IZfY,No. of male clients with MAM admitted into treatment - Defaulted from care,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
332,1.3.28,Nutrition,NA06c3,LKb1YnJQsWx,No. of female clients with MAM admitted into treatment - Defaulted from care,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
333,1.3.28,Nutrition,NA06d1,nIcdxDJCdHx,No. of clients(<10) with MAM admitted into treatment - Died during treatment,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
334,1.3.28,Nutrition,NA06d2,HmuIHZ6mB5C,No. of male clients with MAM admitted into treatment - Died during treatment,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
335,1.3.28,Nutrition,NA06d3,V69eTQCM24s,No. of female clients with MAM admitted into treatment - Died during treatment,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
336,1.3.28,Nutrition,NA06e1,QpISR251PpC,No. of clients(<10) with MAM admitted into treatment - Transfered out of SFC,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
337,1.3.28,Nutrition,NA06e2,hSSzEOTc8OA,No. of male clients with MAM admitted into treatment - Transfered out of SFC,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
338,1.3.28,Nutrition,NA06e3,OJ9H32c74P6,No. of female clients with MAM admitted into treatment - Transfered out of SFC,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
339,1.3.28,Nutrition,NA07a,A1ePKMtnnyY,Total number of days spent in SFC for all clients(<10) discharged this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
340,1.3.28,Nutrition,NA07b,IO3dIFqk938,Total number of days spent in SFC for all male clients discharged this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
341,1.3.28,Nutrition,NA07c,zpt63M6KY10,Total number of days spent in SFC for all female clients discharged this month,RtEYsASU7PG,HMIS1051,"HMIS 105:01 - OPD Monthly Report (Attendance, Referrals, Conditions,TB, Nutrition)"
