hmis_id,hmis_code,hmis_name,hmis_section,hmis_section_id,dhis2_dataElement_id,dhis2_code,dhis2_name,dhis2_shortName,dhis2_dataset,dhis2_categoryCombo_id,dhis2_categoryOptionCombo_id,dhis2_categoryOptionCombo_name
18548,"105a-IH02","105a-IH02. Unstable Angina","","","ia3yOBpO9fE","105a-IH02","105a-IH02. Unstable Angina","105a-IH02. Unstable Angina","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","Qu91V1mQYUW","15-19Yrs, Male"
18549,"105a-IH02","105a-IH02. Unstable Angina","","","ia3yOBpO9fE","105a-IH02","105a-IH02. Unstable Angina","105a-IH02. Unstable Angina","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","vXWSSJygZaQ","20+Yrs, Female"
18550,"105a-IH02","105a-IH02. Unstable Angina","","","ia3yOBpO9fE","105a-IH02","105a-IH02. Unstable Angina","105a-IH02. Unstable Angina","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","IDxRsHQ6XTx","20+Yrs, Male"
18551,"105a-IH02","105a-IH02. Unstable Angina","","","ia3yOBpO9fE","105a-IH02","105a-IH02. Unstable Angina","105a-IH02. Unstable Angina","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","muMHLpW0GOU","29Dys-4Yrs, Female"
18552,"105a-IH02","105a-IH02. Unstable Angina","","","ia3yOBpO9fE","105a-IH02","105a-IH02. Unstable Angina","105a-IH02. Unstable Angina","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","a5Jnr7WAiAF","29Dys-4Yrs, Male"
18553,"105a-IH02","105a-IH02. Unstable Angina","","","ia3yOBpO9fE","105a-IH02","105a-IH02. Unstable Angina","105a-IH02. Unstable Angina","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qmrxgYTm8S2","5-9Yrs, Female"
18554,"105a-IH02","105a-IH02. Unstable Angina","","","ia3yOBpO9fE","105a-IH02","105a-IH02. Unstable Angina","105a-IH02. Unstable Angina","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","nUAmaRYuJXx","5-9Yrs, Male"
18555,"105a-IM01","105a-IM01. Ultrasound guided","","","FdRTVtOfYsl","105a-IM01","105a-IM01. Ultrasound guided","105a-IM01. Ultrasound guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","K4M65qyFKx8","0-28Dys, Female"
18556,"105a-IM01","105a-IM01. Ultrasound guided","","","FdRTVtOfYsl","105a-IM01","105a-IM01. Ultrasound guided","105a-IM01. Ultrasound guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","dFaNjoO4Dne","0-28Dys, Male"
18557,"105a-IM01","105a-IM01. Ultrasound guided","","","FdRTVtOfYsl","105a-IM01","105a-IM01. Ultrasound guided","105a-IM01. Ultrasound guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","FDB7mEWhVHs","10-14Yrs, Female"
18558,"105a-IM01","105a-IM01. Ultrasound guided","","","FdRTVtOfYsl","105a-IM01","105a-IM01. Ultrasound guided","105a-IM01. Ultrasound guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qZpct13y0CM","10-14Yrs, Male"
18559,"105a-IM01","105a-IM01. Ultrasound guided","","","FdRTVtOfYsl","105a-IM01","105a-IM01. Ultrasound guided","105a-IM01. Ultrasound guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","H8kbE7Ikx8R","15-19Yrs, Female"
18560,"105a-IM01","105a-IM01. Ultrasound guided","","","FdRTVtOfYsl","105a-IM01","105a-IM01. Ultrasound guided","105a-IM01. Ultrasound guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","Qu91V1mQYUW","15-19Yrs, Male"
18561,"105a-IM01","105a-IM01. Ultrasound guided","","","FdRTVtOfYsl","105a-IM01","105a-IM01. Ultrasound guided","105a-IM01. Ultrasound guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","vXWSSJygZaQ","20+Yrs, Female"
18562,"105a-IM01","105a-IM01. Ultrasound guided","","","FdRTVtOfYsl","105a-IM01","105a-IM01. Ultrasound guided","105a-IM01. Ultrasound guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","IDxRsHQ6XTx","20+Yrs, Male"
18563,"105a-IM01","105a-IM01. Ultrasound guided","","","FdRTVtOfYsl","105a-IM01","105a-IM01. Ultrasound guided","105a-IM01. Ultrasound guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","muMHLpW0GOU","29Dys-4Yrs, Female"
18564,"105a-IM01","105a-IM01. Ultrasound guided","","","FdRTVtOfYsl","105a-IM01","105a-IM01. Ultrasound guided","105a-IM01. Ultrasound guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","a5Jnr7WAiAF","29Dys-4Yrs, Male"
18565,"105a-IM01","105a-IM01. Ultrasound guided","","","FdRTVtOfYsl","105a-IM01","105a-IM01. Ultrasound guided","105a-IM01. Ultrasound guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qmrxgYTm8S2","5-9Yrs, Female"
18566,"105a-IM01","105a-IM01. Ultrasound guided","","","FdRTVtOfYsl","105a-IM01","105a-IM01. Ultrasound guided","105a-IM01. Ultrasound guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","nUAmaRYuJXx","5-9Yrs, Male"
18567,"105a-IM02","105a-IM02. CT guided","","","Hb8IlZWHtq0","105a-IM02","105a-IM02. CT guided","105a-IM02. CT guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","K4M65qyFKx8","0-28Dys, Female"
18568,"105a-IM02","105a-IM02. CT guided","","","Hb8IlZWHtq0","105a-IM02","105a-IM02. CT guided","105a-IM02. CT guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","dFaNjoO4Dne","0-28Dys, Male"
18569,"105a-IM02","105a-IM02. CT guided","","","Hb8IlZWHtq0","105a-IM02","105a-IM02. CT guided","105a-IM02. CT guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","FDB7mEWhVHs","10-14Yrs, Female"
18570,"105a-IM02","105a-IM02. CT guided","","","Hb8IlZWHtq0","105a-IM02","105a-IM02. CT guided","105a-IM02. CT guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qZpct13y0CM","10-14Yrs, Male"
18571,"105a-IM02","105a-IM02. CT guided","","","Hb8IlZWHtq0","105a-IM02","105a-IM02. CT guided","105a-IM02. CT guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","H8kbE7Ikx8R","15-19Yrs, Female"
18572,"105a-IM02","105a-IM02. CT guided","","","Hb8IlZWHtq0","105a-IM02","105a-IM02. CT guided","105a-IM02. CT guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","Qu91V1mQYUW","15-19Yrs, Male"
18573,"105a-IM02","105a-IM02. CT guided","","","Hb8IlZWHtq0","105a-IM02","105a-IM02. CT guided","105a-IM02. CT guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","vXWSSJygZaQ","20+Yrs, Female"
18574,"105a-IM02","105a-IM02. CT guided","","","Hb8IlZWHtq0","105a-IM02","105a-IM02. CT guided","105a-IM02. CT guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","IDxRsHQ6XTx","20+Yrs, Male"
18575,"105a-IM02","105a-IM02. CT guided","","","Hb8IlZWHtq0","105a-IM02","105a-IM02. CT guided","105a-IM02. CT guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","muMHLpW0GOU","29Dys-4Yrs, Female"
18576,"105a-IM02","105a-IM02. CT guided","","","Hb8IlZWHtq0","105a-IM02","105a-IM02. CT guided","105a-IM02. CT guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","a5Jnr7WAiAF","29Dys-4Yrs, Male"
18577,"105a-IM02","105a-IM02. CT guided","","","Hb8IlZWHtq0","105a-IM02","105a-IM02. CT guided","105a-IM02. CT guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qmrxgYTm8S2","5-9Yrs, Female"
18578,"105a-IM02","105a-IM02. CT guided","","","Hb8IlZWHtq0","105a-IM02","105a-IM02. CT guided","105a-IM02. CT guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","nUAmaRYuJXx","5-9Yrs, Male"
18579,"105a-IM03","105a-IM03. Fluoroscopy","","","hgDVsqghzP0","105a-IM03","105a-IM03. Fluoroscopy","105a-IM03. Fluoroscopy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","K4M65qyFKx8","0-28Dys, Female"
18580,"105a-IM03","105a-IM03. Fluoroscopy","","","hgDVsqghzP0","105a-IM03","105a-IM03. Fluoroscopy","105a-IM03. Fluoroscopy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","dFaNjoO4Dne","0-28Dys, Male"
18581,"105a-IM03","105a-IM03. Fluoroscopy","","","hgDVsqghzP0","105a-IM03","105a-IM03. Fluoroscopy","105a-IM03. Fluoroscopy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","FDB7mEWhVHs","10-14Yrs, Female"
18582,"105a-IM03","105a-IM03. Fluoroscopy","","","hgDVsqghzP0","105a-IM03","105a-IM03. Fluoroscopy","105a-IM03. Fluoroscopy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qZpct13y0CM","10-14Yrs, Male"
18583,"105a-IM03","105a-IM03. Fluoroscopy","","","hgDVsqghzP0","105a-IM03","105a-IM03. Fluoroscopy","105a-IM03. Fluoroscopy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","H8kbE7Ikx8R","15-19Yrs, Female"
18584,"105a-IM03","105a-IM03. Fluoroscopy","","","hgDVsqghzP0","105a-IM03","105a-IM03. Fluoroscopy","105a-IM03. Fluoroscopy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","Qu91V1mQYUW","15-19Yrs, Male"
18585,"105a-IM03","105a-IM03. Fluoroscopy","","","hgDVsqghzP0","105a-IM03","105a-IM03. Fluoroscopy","105a-IM03. Fluoroscopy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","vXWSSJygZaQ","20+Yrs, Female"
18586,"105a-IM03","105a-IM03. Fluoroscopy","","","hgDVsqghzP0","105a-IM03","105a-IM03. Fluoroscopy","105a-IM03. Fluoroscopy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","IDxRsHQ6XTx","20+Yrs, Male"
18587,"105a-IM03","105a-IM03. Fluoroscopy","","","hgDVsqghzP0","105a-IM03","105a-IM03. Fluoroscopy","105a-IM03. Fluoroscopy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","muMHLpW0GOU","29Dys-4Yrs, Female"
18588,"105a-IM03","105a-IM03. Fluoroscopy","","","hgDVsqghzP0","105a-IM03","105a-IM03. Fluoroscopy","105a-IM03. Fluoroscopy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","a5Jnr7WAiAF","29Dys-4Yrs, Male"
18589,"105a-IM03","105a-IM03. Fluoroscopy","","","hgDVsqghzP0","105a-IM03","105a-IM03. Fluoroscopy","105a-IM03. Fluoroscopy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qmrxgYTm8S2","5-9Yrs, Female"
18590,"105a-IM03","105a-IM03. Fluoroscopy","","","hgDVsqghzP0","105a-IM03","105a-IM03. Fluoroscopy","105a-IM03. Fluoroscopy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","nUAmaRYuJXx","5-9Yrs, Male"
18591,"105a-IM04","105a-IM04. MRI guided","","","WD9aQLzdzcD","105a-IM04","105a-IM04. MRI guided","105a-IM04. MRI guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","K4M65qyFKx8","0-28Dys, Female"
18592,"105a-IM04","105a-IM04. MRI guided","","","WD9aQLzdzcD","105a-IM04","105a-IM04. MRI guided","105a-IM04. MRI guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","dFaNjoO4Dne","0-28Dys, Male"
18593,"105a-IM04","105a-IM04. MRI guided","","","WD9aQLzdzcD","105a-IM04","105a-IM04. MRI guided","105a-IM04. MRI guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","FDB7mEWhVHs","10-14Yrs, Female"
18594,"105a-IM04","105a-IM04. MRI guided","","","WD9aQLzdzcD","105a-IM04","105a-IM04. MRI guided","105a-IM04. MRI guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qZpct13y0CM","10-14Yrs, Male"
18595,"105a-IM04","105a-IM04. MRI guided","","","WD9aQLzdzcD","105a-IM04","105a-IM04. MRI guided","105a-IM04. MRI guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","H8kbE7Ikx8R","15-19Yrs, Female"
18596,"105a-IM04","105a-IM04. MRI guided","","","WD9aQLzdzcD","105a-IM04","105a-IM04. MRI guided","105a-IM04. MRI guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","Qu91V1mQYUW","15-19Yrs, Male"
18597,"105a-IM04","105a-IM04. MRI guided","","","WD9aQLzdzcD","105a-IM04","105a-IM04. MRI guided","105a-IM04. MRI guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","vXWSSJygZaQ","20+Yrs, Female"
18598,"105a-IM04","105a-IM04. MRI guided","","","WD9aQLzdzcD","105a-IM04","105a-IM04. MRI guided","105a-IM04. MRI guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","IDxRsHQ6XTx","20+Yrs, Male"
18599,"105a-IM04","105a-IM04. MRI guided","","","WD9aQLzdzcD","105a-IM04","105a-IM04. MRI guided","105a-IM04. MRI guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","muMHLpW0GOU","29Dys-4Yrs, Female"
18600,"105a-IM04","105a-IM04. MRI guided","","","WD9aQLzdzcD","105a-IM04","105a-IM04. MRI guided","105a-IM04. MRI guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","a5Jnr7WAiAF","29Dys-4Yrs, Male"
18601,"105a-IM04","105a-IM04. MRI guided","","","WD9aQLzdzcD","105a-IM04","105a-IM04. MRI guided","105a-IM04. MRI guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qmrxgYTm8S2","5-9Yrs, Female"
18602,"105a-IM04","105a-IM04. MRI guided","","","WD9aQLzdzcD","105a-IM04","105a-IM04. MRI guided","105a-IM04. MRI guided","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","nUAmaRYuJXx","5-9Yrs, Male"
18603,"105a-IM05","105a-IM05. Stereotactic biopsy","","","wdDZev0RNeE","105a-IM05","105a-IM05. Stereotactic biopsy","105a-IM05. Stereotactic biopsy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","K4M65qyFKx8","0-28Dys, Female"
18604,"105a-IM05","105a-IM05. Stereotactic biopsy","","","wdDZev0RNeE","105a-IM05","105a-IM05. Stereotactic biopsy","105a-IM05. Stereotactic biopsy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","dFaNjoO4Dne","0-28Dys, Male"
18605,"105a-IM05","105a-IM05. Stereotactic biopsy","","","wdDZev0RNeE","105a-IM05","105a-IM05. Stereotactic biopsy","105a-IM05. Stereotactic biopsy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","FDB7mEWhVHs","10-14Yrs, Female"
18606,"105a-IM05","105a-IM05. Stereotactic biopsy","","","wdDZev0RNeE","105a-IM05","105a-IM05. Stereotactic biopsy","105a-IM05. Stereotactic biopsy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qZpct13y0CM","10-14Yrs, Male"
18607,"105a-IM05","105a-IM05. Stereotactic biopsy","","","wdDZev0RNeE","105a-IM05","105a-IM05. Stereotactic biopsy","105a-IM05. Stereotactic biopsy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","H8kbE7Ikx8R","15-19Yrs, Female"
18608,"105a-IM05","105a-IM05. Stereotactic biopsy","","","wdDZev0RNeE","105a-IM05","105a-IM05. Stereotactic biopsy","105a-IM05. Stereotactic biopsy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","Qu91V1mQYUW","15-19Yrs, Male"
18609,"105a-IM05","105a-IM05. Stereotactic biopsy","","","wdDZev0RNeE","105a-IM05","105a-IM05. Stereotactic biopsy","105a-IM05. Stereotactic biopsy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","vXWSSJygZaQ","20+Yrs, Female"
18610,"105a-IM05","105a-IM05. Stereotactic biopsy","","","wdDZev0RNeE","105a-IM05","105a-IM05. Stereotactic biopsy","105a-IM05. Stereotactic biopsy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","IDxRsHQ6XTx","20+Yrs, Male"
18611,"105a-IM05","105a-IM05. Stereotactic biopsy","","","wdDZev0RNeE","105a-IM05","105a-IM05. Stereotactic biopsy","105a-IM05. Stereotactic biopsy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","muMHLpW0GOU","29Dys-4Yrs, Female"
18612,"105a-IM05","105a-IM05. Stereotactic biopsy","","","wdDZev0RNeE","105a-IM05","105a-IM05. Stereotactic biopsy","105a-IM05. Stereotactic biopsy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","a5Jnr7WAiAF","29Dys-4Yrs, Male"
18613,"105a-IM05","105a-IM05. Stereotactic biopsy","","","wdDZev0RNeE","105a-IM05","105a-IM05. Stereotactic biopsy","105a-IM05. Stereotactic biopsy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qmrxgYTm8S2","5-9Yrs, Female"
18614,"105a-IM05","105a-IM05. Stereotactic biopsy","","","wdDZev0RNeE","105a-IM05","105a-IM05. Stereotactic biopsy","105a-IM05. Stereotactic biopsy","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","nUAmaRYuJXx","5-9Yrs, Male"
18615,"105a-IP01","105a-IP01. Diagnostic","","","KXqQRkNdtBK","105a-IP01","105a-IP01. Diagnostic","105a-IP01. Diagnostic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","K4M65qyFKx8","0-28Dys, Female"
18616,"105a-IP01","105a-IP01. Diagnostic","","","KXqQRkNdtBK","105a-IP01","105a-IP01. Diagnostic","105a-IP01. Diagnostic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","dFaNjoO4Dne","0-28Dys, Male"
18617,"105a-IP01","105a-IP01. Diagnostic","","","KXqQRkNdtBK","105a-IP01","105a-IP01. Diagnostic","105a-IP01. Diagnostic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","FDB7mEWhVHs","10-14Yrs, Female"
18618,"105a-IP01","105a-IP01. Diagnostic","","","KXqQRkNdtBK","105a-IP01","105a-IP01. Diagnostic","105a-IP01. Diagnostic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qZpct13y0CM","10-14Yrs, Male"
18619,"105a-IP01","105a-IP01. Diagnostic","","","KXqQRkNdtBK","105a-IP01","105a-IP01. Diagnostic","105a-IP01. Diagnostic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","H8kbE7Ikx8R","15-19Yrs, Female"
18620,"105a-IP01","105a-IP01. Diagnostic","","","KXqQRkNdtBK","105a-IP01","105a-IP01. Diagnostic","105a-IP01. Diagnostic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","Qu91V1mQYUW","15-19Yrs, Male"
18621,"105a-IP01","105a-IP01. Diagnostic","","","KXqQRkNdtBK","105a-IP01","105a-IP01. Diagnostic","105a-IP01. Diagnostic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","vXWSSJygZaQ","20+Yrs, Female"
18622,"105a-IP01","105a-IP01. Diagnostic","","","KXqQRkNdtBK","105a-IP01","105a-IP01. Diagnostic","105a-IP01. Diagnostic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","IDxRsHQ6XTx","20+Yrs, Male"
18623,"105a-IP01","105a-IP01. Diagnostic","","","KXqQRkNdtBK","105a-IP01","105a-IP01. Diagnostic","105a-IP01. Diagnostic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","muMHLpW0GOU","29Dys-4Yrs, Female"
18624,"105a-IP01","105a-IP01. Diagnostic","","","KXqQRkNdtBK","105a-IP01","105a-IP01. Diagnostic","105a-IP01. Diagnostic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","a5Jnr7WAiAF","29Dys-4Yrs, Male"
18625,"105a-IP01","105a-IP01. Diagnostic","","","KXqQRkNdtBK","105a-IP01","105a-IP01. Diagnostic","105a-IP01. Diagnostic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qmrxgYTm8S2","5-9Yrs, Female"
18626,"105a-IP01","105a-IP01. Diagnostic","","","KXqQRkNdtBK","105a-IP01","105a-IP01. Diagnostic","105a-IP01. Diagnostic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","nUAmaRYuJXx","5-9Yrs, Male"
18627,"105a-IP02","105a-IP02. Therapeutic","","","frsHHkFeH1s","105a-IP02","105a-IP02. Therapeutic","105a-IP02. Therapeutic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","K4M65qyFKx8","0-28Dys, Female"
18628,"105a-IP02","105a-IP02. Therapeutic","","","frsHHkFeH1s","105a-IP02","105a-IP02. Therapeutic","105a-IP02. Therapeutic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","dFaNjoO4Dne","0-28Dys, Male"
18629,"105a-IP02","105a-IP02. Therapeutic","","","frsHHkFeH1s","105a-IP02","105a-IP02. Therapeutic","105a-IP02. Therapeutic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","FDB7mEWhVHs","10-14Yrs, Female"
18630,"105a-IP02","105a-IP02. Therapeutic","","","frsHHkFeH1s","105a-IP02","105a-IP02. Therapeutic","105a-IP02. Therapeutic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qZpct13y0CM","10-14Yrs, Male"
18631,"105a-IP02","105a-IP02. Therapeutic","","","frsHHkFeH1s","105a-IP02","105a-IP02. Therapeutic","105a-IP02. Therapeutic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","H8kbE7Ikx8R","15-19Yrs, Female"
18632,"105a-IP02","105a-IP02. Therapeutic","","","frsHHkFeH1s","105a-IP02","105a-IP02. Therapeutic","105a-IP02. Therapeutic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","Qu91V1mQYUW","15-19Yrs, Male"
18633,"105a-IP02","105a-IP02. Therapeutic","","","frsHHkFeH1s","105a-IP02","105a-IP02. Therapeutic","105a-IP02. Therapeutic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","vXWSSJygZaQ","20+Yrs, Female"
18634,"105a-IP02","105a-IP02. Therapeutic","","","frsHHkFeH1s","105a-IP02","105a-IP02. Therapeutic","105a-IP02. Therapeutic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","IDxRsHQ6XTx","20+Yrs, Male"
18635,"105a-IP02","105a-IP02. Therapeutic","","","frsHHkFeH1s","105a-IP02","105a-IP02. Therapeutic","105a-IP02. Therapeutic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","muMHLpW0GOU","29Dys-4Yrs, Female"
18636,"105a-IP02","105a-IP02. Therapeutic","","","frsHHkFeH1s","105a-IP02","105a-IP02. Therapeutic","105a-IP02. Therapeutic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","a5Jnr7WAiAF","29Dys-4Yrs, Male"
18637,"105a-IP02","105a-IP02. Therapeutic","","","frsHHkFeH1s","105a-IP02","105a-IP02. Therapeutic","105a-IP02. Therapeutic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","qmrxgYTm8S2","5-9Yrs, Female"
18638,"105a-IP02","105a-IP02. Therapeutic","","","frsHHkFeH1s","105a-IP02","105a-IP02. Therapeutic","105a-IP02. Therapeutic","HMIS 105a - Specialized Outpatient monthly report","LMerkM5RljX","nUAmaRYuJXx","5-9Yrs, Male"
18639,"105a-IT01a","105a-IT01a. Item Code","","","KSQdKnFyCpE","105a-IT01a","105a-IT01a. Item Code","105a-IT01a. Item Code","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
18640,"105a-IT01b","105a-IT01b. Name of Drug Item","","","Wa3lZu6RnKm","105a-IT01b","105a-IT01b. Name of Drug Item","105a-IT01b. Name of Drug Item","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
18641,"105a-IT01c","105a-IT01c. Quantity","","","LIANinPyq2Z","105a-IT01c","105a-IT01c. Quantity","105a-IT01c. Quantity","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
18642,"105a-IT02a","105a-IT02a. Item Code","","","yWwUJgnv8MZ","105a-IT02a","105a-IT02a. Item Code","105a-IT02a. Item Code","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
18643,"105a-IT02b","105a-IT02b. Name of Drug Item","","","JfKX8MOLaoy","105a-IT02b","105a-IT02b. Name of Drug Item","105a-IT02b. Name of Drug Item","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
18644,"105a-IT02c","105a-IT02c. Quantity","","","CISsxsg0xzO","105a-IT02c","105a-IT02c. Quantity","105a-IT02c. Quantity","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
18645,"105a-IT03a","105a-IT03a. Item Code","","","B2tYSpxKbBA","105a-IT03a","105a-IT03a. Item Code","105a-IT03a. Item Code","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
18646,"105a-IT03b","105a-IT03b. Name of Drug Item","","","q0jr2mDEDI9","105a-IT03b","105a-IT03b. Name of Drug Item","105a-IT03b. Name of Drug Item","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
18647,"105a-IT03c","105a-IT03c. Quantity","","","Fs609xMIG6v","105a-IT03c","105a-IT03c. Quantity","105a-IT03c. Quantity","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
18648,"105a-IT04a","105a-IT04a. Item Code","","","tVST84o2mf5","105a-IT04a","105a-IT04a. Item Code","105a-IT04a. Item Code","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
18649,"105a-IT04b","105a-IT04b. Name of Drug Item","","","ZBE7dxNz5n9","105a-IT04b","105a-IT04b. Name of Drug Item","105a-IT04b. Name of Drug Item","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
18650,"105a-IT04c","105a-IT04c. Quantity","","","Af6r8JdnjaE","105a-IT04c","105a-IT04c. Quantity","105a-IT04c. Quantity","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
18651,"105a-IT05a","105a-IT05a. Item Code","","","CJiPkFYQTaG","105a-IT05a","105a-IT05a. Item Code","105a-IT05a. Item Code","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
18652,"105a-IT05b","105a-IT05b. Name of Drug Item","","","OmOSvt29mvS","105a-IT05b","105a-IT05b. Name of Drug Item","105a-IT05b. Name of Drug Item","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
18653,"105a-IT05c","105a-IT05c. Quantity","","","WJr8ND5YsTG","105a-IT05c","105a-IT05c. Quantity","105a-IT05c. Quantity","HMIS 105a - Specialized Outpatient monthly report","bjDvmb4bfuf","HllvX50cXC0","default"
