id,section_id,section_name,eafya_hmis_id,eafya_id,eafya_name,hmis_code,hmis_name,data_element_id,category_optioncombo_id,category_optioncombo_name,createdAt,updatedAt
2364,1.3.15,Cardiovascular diseases,255,,,CV05,Rheumatic Heart Diseases,dDZOL6421KG,c7gvocRdg0f,"10-19Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2365,1.3.15,Cardiovascular diseases,255,,,CV05,Rheumatic Heart Diseases,dDZOL6421KG,XVHTeecEOM3,"20+Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2366,1.3.15,Cardiovascular diseases,255,,,CV05,Rheumatic Heart Diseases,dDZOL6421KG,dCKzhhINakS,"20+Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2367,1.3.15,Cardiovascular diseases,255,,,CV05,Rheumatic Heart Diseases,dDZOL6421KG,huBy3W5qiD2,"29Dys-4Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2368,1.3.15,Cardiovascular diseases,255,,,CV05,Rheumatic Heart Diseases,dDZOL6421KG,V2OuNTRI6ua,"29Dys-4Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2369,1.3.15,Cardiovascular diseases,255,,,CV05,Rheumatic Heart Diseases,dDZOL6421KG,Crc5reUlspd,"5-9Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2370,1.3.15,Cardiovascular diseases,255,,,CV05,Rheumatic Heart Diseases,dDZOL6421KG,F1rms8f9I9a,"5-9Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2371,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,FmnoZ2tPyX1,wDiX34aiw6i,"0-28Dys, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2372,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,FmnoZ2tPyX1,zh2zAaHyYQx,"0-28Dys, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2373,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,FmnoZ2tPyX1,u3CkZqMHfHP,"10-19Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2374,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,FmnoZ2tPyX1,c7gvocRdg0f,"10-19Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2375,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,FmnoZ2tPyX1,XVHTeecEOM3,"20+Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2376,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,FmnoZ2tPyX1,dCKzhhINakS,"20+Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2377,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,FmnoZ2tPyX1,huBy3W5qiD2,"29Dys-4Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2378,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,FmnoZ2tPyX1,V2OuNTRI6ua,"29Dys-4Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2379,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,FmnoZ2tPyX1,Crc5reUlspd,"5-9Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2380,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,FmnoZ2tPyX1,F1rms8f9I9a,"5-9Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2381,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,uPqlb2EjAa7,wDiX34aiw6i,"0-28Dys, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2382,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,uPqlb2EjAa7,zh2zAaHyYQx,"0-28Dys, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2383,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,uPqlb2EjAa7,u3CkZqMHfHP,"10-19Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2384,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,uPqlb2EjAa7,c7gvocRdg0f,"10-19Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2385,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,uPqlb2EjAa7,XVHTeecEOM3,"20+Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2386,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,uPqlb2EjAa7,dCKzhhINakS,"20+Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2387,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,uPqlb2EjAa7,huBy3W5qiD2,"29Dys-4Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2388,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,uPqlb2EjAa7,V2OuNTRI6ua,"29Dys-4Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2389,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,uPqlb2EjAa7,Crc5reUlspd,"5-9Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2390,1.3.15,Cardiovascular diseases,256,3792,"Chronic ischaemic heart disease, unspecified",CV06,Congenital Heart Diseases,uPqlb2EjAa7,F1rms8f9I9a,"5-9Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2391,1.3.15,Cardiovascular diseases,257,,,CV07,Other Cardiovascular Diseases  ,zWFDhtAHBa5,wDiX34aiw6i,"0-28Dys, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2392,1.3.15,Cardiovascular diseases,257,,,CV07,Other Cardiovascular Diseases  ,zWFDhtAHBa5,zh2zAaHyYQx,"0-28Dys, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2393,1.3.15,Cardiovascular diseases,257,,,CV07,Other Cardiovascular Diseases  ,zWFDhtAHBa5,u3CkZqMHfHP,"10-19Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2394,1.3.15,Cardiovascular diseases,257,,,CV07,Other Cardiovascular Diseases  ,zWFDhtAHBa5,c7gvocRdg0f,"10-19Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2395,1.3.15,Cardiovascular diseases,257,,,CV07,Other Cardiovascular Diseases  ,zWFDhtAHBa5,XVHTeecEOM3,"20+Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2396,1.3.15,Cardiovascular diseases,257,,,CV07,Other Cardiovascular Diseases  ,zWFDhtAHBa5,dCKzhhINakS,"20+Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2397,1.3.15,Cardiovascular diseases,257,,,CV07,Other Cardiovascular Diseases  ,zWFDhtAHBa5,huBy3W5qiD2,"29Dys-4Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2398,1.3.15,Cardiovascular diseases,257,,,CV07,Other Cardiovascular Diseases  ,zWFDhtAHBa5,V2OuNTRI6ua,"29Dys-4Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2399,1.3.15,Cardiovascular diseases,257,,,CV07,Other Cardiovascular Diseases  ,zWFDhtAHBa5,Crc5reUlspd,"5-9Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2400,1.3.15,Cardiovascular diseases,257,,,CV07,Other Cardiovascular Diseases  ,zWFDhtAHBa5,F1rms8f9I9a,"5-9Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1631,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,wDiX34aiw6i,"0-28Dys, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1632,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,zh2zAaHyYQx,"0-28Dys, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1633,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,u3CkZqMHfHP,"10-19Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1634,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,c7gvocRdg0f,"10-19Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1635,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,XVHTeecEOM3,"20+Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1636,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,dCKzhhINakS,"20+Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1637,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,huBy3W5qiD2,"29Dys-4Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1638,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,V2OuNTRI6ua,"29Dys-4Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1639,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,Crc5reUlspd,"5-9Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1640,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,F1rms8f9I9a,"5-9Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1641,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,wDiX34aiw6i,"0-28Dys, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1642,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,zh2zAaHyYQx,"0-28Dys, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1643,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,u3CkZqMHfHP,"10-19Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1644,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,c7gvocRdg0f,"10-19Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1645,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,XVHTeecEOM3,"20+Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1646,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,dCKzhhINakS,"20+Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1647,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,huBy3W5qiD2,"29Dys-4Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1648,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,V2OuNTRI6ua,"29Dys-4Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1649,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,Crc5reUlspd,"5-9Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1650,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,F1rms8f9I9a,"5-9Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1651,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,wDiX34aiw6i,"0-28Dys, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1652,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,zh2zAaHyYQx,"0-28Dys, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1653,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,u3CkZqMHfHP,"10-19Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1654,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,c7gvocRdg0f,"10-19Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1655,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,XVHTeecEOM3,"20+Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1656,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,dCKzhhINakS,"20+Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1657,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,huBy3W5qiD2,"29Dys-4Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1658,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,V2OuNTRI6ua,"29Dys-4Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1659,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,Crc5reUlspd,"5-9Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1660,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,F1rms8f9I9a,"5-9Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1661,1.3.16,Renal Diseases,,,,RD08, Uncomplicated UTI  ,J42h8FOaMEK,wDiX34aiw6i,"0-28Dys, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1662,1.3.16,Renal Diseases,,,,RD08, Uncomplicated UTI  ,J42h8FOaMEK,zh2zAaHyYQx,"0-28Dys, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1663,1.3.16,Renal Diseases,,,,RD08, Uncomplicated UTI  ,J42h8FOaMEK,u3CkZqMHfHP,"10-19Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1664,1.3.16,Renal Diseases,,,,RD08, Uncomplicated UTI  ,J42h8FOaMEK,c7gvocRdg0f,"10-19Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1665,1.3.16,Renal Diseases,,,,RD08, Uncomplicated UTI  ,J42h8FOaMEK,XVHTeecEOM3,"20+Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1666,1.3.16,Renal Diseases,,,,RD08, Uncomplicated UTI  ,J42h8FOaMEK,dCKzhhINakS,"20+Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1667,1.3.16,Renal Diseases,,,,RD08, Uncomplicated UTI  ,J42h8FOaMEK,huBy3W5qiD2,"29Dys-4Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1668,1.3.16,Renal Diseases,,,,RD08, Uncomplicated UTI  ,J42h8FOaMEK,V2OuNTRI6ua,"29Dys-4Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1669,1.3.16,Renal Diseases,,,,RD08, Uncomplicated UTI  ,J42h8FOaMEK,Crc5reUlspd,"5-9Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1670,1.3.16,Renal Diseases,,,,RD08, Uncomplicated UTI  ,J42h8FOaMEK,F1rms8f9I9a,"5-9Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1671,1.3.16,Renal Diseases,,,,RD09,Complicated UTI    ,k5eI8TukQmh,wDiX34aiw6i,"0-28Dys, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1672,1.3.16,Renal Diseases,,,,RD09,Complicated UTI    ,k5eI8TukQmh,zh2zAaHyYQx,"0-28Dys, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1673,1.3.16,Renal Diseases,,,,RD09,Complicated UTI    ,k5eI8TukQmh,u3CkZqMHfHP,"10-19Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1674,1.3.16,Renal Diseases,,,,RD09,Complicated UTI    ,k5eI8TukQmh,c7gvocRdg0f,"10-19Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1675,1.3.16,Renal Diseases,,,,RD09,Complicated UTI    ,k5eI8TukQmh,XVHTeecEOM3,"20+Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1676,1.3.16,Renal Diseases,,,,RD09,Complicated UTI    ,k5eI8TukQmh,dCKzhhINakS,"20+Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1677,1.3.16,Renal Diseases,,,,RD09,Complicated UTI    ,k5eI8TukQmh,huBy3W5qiD2,"29Dys-4Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1678,1.3.16,Renal Diseases,,,,RD09,Complicated UTI    ,k5eI8TukQmh,V2OuNTRI6ua,"29Dys-4Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1679,1.3.16,Renal Diseases,,,,RD09,Complicated UTI    ,k5eI8TukQmh,Crc5reUlspd,"5-9Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
1680,1.3.16,Renal Diseases,,,,RD09,Complicated UTI    ,k5eI8TukQmh,F1rms8f9I9a,"5-9Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2430,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,F1rms8f9I9a,"5-9Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2401,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,wDiX34aiw6i,"0-28Dys, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2402,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,zh2zAaHyYQx,"0-28Dys, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2403,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,u3CkZqMHfHP,"10-19Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2404,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,c7gvocRdg0f,"10-19Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2405,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,XVHTeecEOM3,"20+Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2406,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,dCKzhhINakS,"20+Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2407,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,huBy3W5qiD2,"29Dys-4Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2408,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,V2OuNTRI6ua,"29Dys-4Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2409,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,Crc5reUlspd,"5-9Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2410,1.3.16,Renal Diseases,,,,RD01,Acute Kidney Injury   ,m2SYBC5Swuc,F1rms8f9I9a,"5-9Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2411,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,wDiX34aiw6i,"0-28Dys, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2412,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,zh2zAaHyYQx,"0-28Dys, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2413,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,u3CkZqMHfHP,"10-19Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2414,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,c7gvocRdg0f,"10-19Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2415,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,XVHTeecEOM3,"20+Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2416,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,dCKzhhINakS,"20+Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2417,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,huBy3W5qiD2,"29Dys-4Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2418,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,V2OuNTRI6ua,"29Dys-4Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2419,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,Crc5reUlspd,"5-9Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2420,1.3.16,Renal Diseases,,,,RD02,Acute glomerulonephritis ,m2SYBC5Swuc,F1rms8f9I9a,"5-9Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2421,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,wDiX34aiw6i,"0-28Dys, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2422,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,zh2zAaHyYQx,"0-28Dys, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2423,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,u3CkZqMHfHP,"10-19Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2424,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,c7gvocRdg0f,"10-19Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2425,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,XVHTeecEOM3,"20+Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2426,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,dCKzhhINakS,"20+Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2427,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,huBy3W5qiD2,"29Dys-4Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2428,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,V2OuNTRI6ua,"29Dys-4Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2429,1.3.16,Renal Diseases,,,,RD03,Nephrotic syndrome,D7olRuBhSSo,Crc5reUlspd,"5-9Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2431,1.3.16,Renal Diseases,,,,RD08, Uncomplicated UTI  ,J42h8FOaMEK,wDiX34aiw6i,"0-28Dys, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2432,1.3.16,Renal Diseases,,,,RD08, Uncomplicated UTI  ,J42h8FOaMEK,zh2zAaHyYQx,"0-28Dys, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2433,1.3.16,Renal Diseases,,,,RD08, Uncomplicated UTI  ,J42h8FOaMEK,u3CkZqMHfHP,"10-19Yrs, Female",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
2434,1.3.16,Renal Diseases,,,,RD08, Uncomplicated UTI  ,J42h8FOaMEK,c7gvocRdg0f,"10-19Yrs, Male",2025-06-14 12:31:53.170 +0300,2025-06-14 12:31:53.170 +0300
